repo_full,org,repo,month,openrank
pandas-dev/pandas,pandas-dev,pandas,2023-03,400.28
php/php-src,php,php-src,2015-01,20.48
php/php-src,php,php-src,2015-02,38.89
php/php-src,php,php-src,2015-03,54.62
php/php-src,php,php-src,2015-04,47.61
php/php-src,php,php-src,2015-05,54.92
php/php-src,php,php-src,2015-06,52.58
php/php-src,php,php-src,2015-07,51.54
php/php-src,php,php-src,2015-08,54.14
php/php-src,php,php-src,2015-09,55.34
php/php-src,php,php-src,2015-10,58.32
php/php-src,php,php-src,2015-11,45.5
php/php-src,php,php-src,2015-12,47.33
php/php-src,php,php-src,2016-01,45.04
php/php-src,php,php-src,2016-02,44.01
php/php-src,php,php-src,2016-03,53.4
php/php-src,php,php-src,2016-04,55.38
php/php-src,php,php-src,2016-05,51.67
php/php-src,php,php-src,2016-06,57.97
php/php-src,php,php-src,2016-07,67.7
php/php-src,php,php-src,2016-08,69.45
php/php-src,php,php-src,2016-09,62.53
php/php-src,php,php-src,2016-10,62.85
php/php-src,php,php-src,2016-11,57.77
php/php-src,php,php-src,2016-12,45.33
php/php-src,php,php-src,2017-01,73.55
php/php-src,php,php-src,2017-02,70.1
php/php-src,php,php-src,2017-03,57.7
php/php-src,php,php-src,2017-04,57.95
php/php-src,php,php-src,2017-05,63.56
php/php-src,php,php-src,2017-06,69.97
php/php-src,php,php-src,2017-07,64.4
php/php-src,php,php-src,2017-08,70.33
php/php-src,php,php-src,2017-09,65.19
php/php-src,php,php-src,2017-10,62.81
php/php-src,php,php-src,2017-11,54.29
php/php-src,php,php-src,2017-12,47.9
php/php-src,php,php-src,2018-01,51.03
php/php-src,php,php-src,2018-02,77.42
php/php-src,php,php-src,2018-03,59.44
php/php-src,php,php-src,2018-04,48.5
php/php-src,php,php-src,2018-05,41.84
php/php-src,php,php-src,2018-06,63.66
php/php-src,php,php-src,2018-07,72.66
php/php-src,php,php-src,2018-08,68.57
php/php-src,php,php-src,2018-09,73.32
php/php-src,php,php-src,2018-10,69.35
php/php-src,php,php-src,2018-11,57.09
php/php-src,php,php-src,2018-12,48.91
php/php-src,php,php-src,2019-01,57.37
php/php-src,php,php-src,2019-02,78.93
php/php-src,php,php-src,2019-03,91.5
php/php-src,php,php-src,2019-04,87.4
php/php-src,php,php-src,2019-05,98.83
php/php-src,php,php-src,2019-06,95.91
php/php-src,php,php-src,2019-07,94.59
php/php-src,php,php-src,2019-08,110.25
php/php-src,php,php-src,2019-09,101.61
php/php-src,php,php-src,2019-10,102.57
php/php-src,php,php-src,2019-11,96.56
php/php-src,php,php-src,2019-12,85.14
php/php-src,php,php-src,2020-01,92.61
php/php-src,php,php-src,2020-02,96.34
php/php-src,php,php-src,2020-03,100.75
php/php-src,php,php-src,2020-04,128.21
php/php-src,php,php-src,2020-05,133.17
php/php-src,php,php-src,2020-06,130.99
php/php-src,php,php-src,2020-07,140.22
php/php-src,php,php-src,2020-08,145.5
php/php-src,php,php-src,2020-09,145.82
php/php-src,php,php-src,2020-10,134.57
php/php-src,php,php-src,2020-11,91.54
php/php-src,php,php-src,2020-12,95.34
php/php-src,php,php-src,2021-01,92.16
php/php-src,php,php-src,2021-02,94.36
php/php-src,php,php-src,2021-03,101.04
php/php-src,php,php-src,2021-04,106.67
php/php-src,php,php-src,2021-05,124.43
php/php-src,php,php-src,2021-06,137.18
php/php-src,php,php-src,2021-07,132.26
php/php-src,php,php-src,2021-08,122.82
php/php-src,php,php-src,2021-09,109.93
php/php-src,php,php-src,2021-10,102.08
php/php-src,php,php-src,2021-11,85.83
php/php-src,php,php-src,2021-12,96.83
php/php-src,php,php-src,2022-01,103.43
php/php-src,php,php-src,2022-02,123.48
php/php-src,php,php-src,2022-03,124.37
php/php-src,php,php-src,2022-04,148.04
php/php-src,php,php-src,2022-05,164.54
php/php-src,php,php-src,2022-06,173.14
php/php-src,php,php-src,2022-07,198.49
php/php-src,php,php-src,2022-08,197.92
php/php-src,php,php-src,2022-09,173.73
php/php-src,php,php-src,2022-10,164.59
php/php-src,php,php-src,2022-11,134.05
php/php-src,php,php-src,2022-12,145.95
php/php-src,php,php-src,2023-01,176.81
php/php-src,php,php-src,2023-02,184.36
php/php-src,php,php-src,2023-03,175.96
pingcap/tidb,pingcap,tidb,2015-09,25.46
pingcap/tidb,pingcap,tidb,2015-10,25.85
pingcap/tidb,pingcap,tidb,2015-11,31.05
pingcap/tidb,pingcap,tidb,2015-12,36.52
pingcap/tidb,pingcap,tidb,2016-01,32.95
pingcap/tidb,pingcap,tidb,2016-02,29.84
pingcap/tidb,pingcap,tidb,2016-03,24.13
pingcap/tidb,pingcap,tidb,2016-04,23.52
pingcap/tidb,pingcap,tidb,2016-05,22.94
pingcap/tidb,pingcap,tidb,2016-06,21.86
pingcap/tidb,pingcap,tidb,2016-07,23.83
pingcap/tidb,pingcap,tidb,2016-08,25.99
pingcap/tidb,pingcap,tidb,2016-09,25.98
pingcap/tidb,pingcap,tidb,2016-10,28.54
pingcap/tidb,pingcap,tidb,2016-11,30.02
pingcap/tidb,pingcap,tidb,2016-12,37.61
pingcap/tidb,pingcap,tidb,2017-01,45.44
pingcap/tidb,pingcap,tidb,2017-02,45.4
pingcap/tidb,pingcap,tidb,2017-03,60.42
pingcap/tidb,pingcap,tidb,2017-04,73.94
pingcap/tidb,pingcap,tidb,2017-05,73.61
pingcap/tidb,pingcap,tidb,2017-06,72.71
pingcap/tidb,pingcap,tidb,2017-07,80.23
pingcap/tidb,pingcap,tidb,2017-08,81.07
pingcap/tidb,pingcap,tidb,2017-09,78.84
pingcap/tidb,pingcap,tidb,2017-10,81.6
pingcap/tidb,pingcap,tidb,2017-11,92.79
pingcap/tidb,pingcap,tidb,2017-12,93.17
pingcap/tidb,pingcap,tidb,2018-01,94.51
pingcap/tidb,pingcap,tidb,2018-02,97.42
pingcap/tidb,pingcap,tidb,2018-03,102.47
pingcap/tidb,pingcap,tidb,2018-04,99.83
pingcap/tidb,pingcap,tidb,2018-05,103.58
pingcap/tidb,pingcap,tidb,2018-06,107.18
pingcap/tidb,pingcap,tidb,2018-07,117.05
pingcap/tidb,pingcap,tidb,2018-08,122.96
pingcap/tidb,pingcap,tidb,2018-09,134.63
pingcap/tidb,pingcap,tidb,2018-10,137.04
pingcap/tidb,pingcap,tidb,2018-11,135.62
pingcap/tidb,pingcap,tidb,2018-12,148.59
pingcap/tidb,pingcap,tidb,2019-01,161.88
pingcap/tidb,pingcap,tidb,2019-02,154.8
pingcap/tidb,pingcap,tidb,2019-03,153.81
pingcap/tidb,pingcap,tidb,2019-04,152.63
pingcap/tidb,pingcap,tidb,2019-05,148.96
pingcap/tidb,pingcap,tidb,2019-06,134.65
pingcap/tidb,pingcap,tidb,2019-07,153.38
pingcap/tidb,pingcap,tidb,2019-08,152.98
pingcap/tidb,pingcap,tidb,2019-09,174.18
pingcap/tidb,pingcap,tidb,2019-10,175.93
pingcap/tidb,pingcap,tidb,2019-11,197.58
pingcap/tidb,pingcap,tidb,2019-12,185.33
pingcap/tidb,pingcap,tidb,2020-01,181.21
pingcap/tidb,pingcap,tidb,2020-02,168.23
pingcap/tidb,pingcap,tidb,2020-03,165.98
pingcap/tidb,pingcap,tidb,2020-04,166.2
pingcap/tidb,pingcap,tidb,2020-05,140.85
pingcap/tidb,pingcap,tidb,2020-06,157.65
pingcap/tidb,pingcap,tidb,2020-07,168.47
pingcap/tidb,pingcap,tidb,2020-08,188.79
pingcap/tidb,pingcap,tidb,2020-09,203.03
pingcap/tidb,pingcap,tidb,2020-10,203.39
pingcap/tidb,pingcap,tidb,2020-11,227.25
pingcap/tidb,pingcap,tidb,2020-12,216.57
pingcap/tidb,pingcap,tidb,2021-01,204.26
pingcap/tidb,pingcap,tidb,2021-02,199.47
pingcap/tidb,pingcap,tidb,2021-03,217.3
pingcap/tidb,pingcap,tidb,2021-04,218.94
pingcap/tidb,pingcap,tidb,2021-05,230.22
pingcap/tidb,pingcap,tidb,2021-06,243.52
pingcap/tidb,pingcap,tidb,2021-07,252.0
pingcap/tidb,pingcap,tidb,2021-08,252.74
pingcap/tidb,pingcap,tidb,2021-09,261.85
pingcap/tidb,pingcap,tidb,2021-10,253.77
pingcap/tidb,pingcap,tidb,2021-11,243.51
pingcap/tidb,pingcap,tidb,2021-12,251.14
pingcap/tidb,pingcap,tidb,2022-01,243.54
pingcap/tidb,pingcap,tidb,2022-02,237.92
pingcap/tidb,pingcap,tidb,2022-03,238.89
pingcap/tidb,pingcap,tidb,2022-04,230.4
pingcap/tidb,pingcap,tidb,2022-05,208.22
pingcap/tidb,pingcap,tidb,2022-06,204.6
pingcap/tidb,pingcap,tidb,2022-07,219.44
pingcap/tidb,pingcap,tidb,2022-08,204.26
pingcap/tidb,pingcap,tidb,2022-09,198.62
pingcap/tidb,pingcap,tidb,2022-10,171.5
pingcap/tidb,pingcap,tidb,2022-11,185.09
pingcap/tidb,pingcap,tidb,2022-12,196.33
pingcap/tidb,pingcap,tidb,2023-01,223.63
pingcap/tidb,pingcap,tidb,2023-02,226.95
pingcap/tidb,pingcap,tidb,2023-03,227.63
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2015-01,32.71
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2015-02,35.58
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2015-03,44.1
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2015-04,53.58
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2015-05,58.95
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2015-06,85.67
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2015-07,107.9
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2015-08,99.77
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2015-09,89.78
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2015-10,91.71
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2015-11,78.7
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2015-12,74.69
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2016-01,72.4
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2016-02,83.22
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2016-03,141.7
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2016-04,130.07
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2016-05,110.16
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2016-06,114.76
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2016-07,93.92
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2016-08,104.96
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2016-09,109.67
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2016-10,100.67
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2016-11,107.49
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2016-12,115.38
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2017-01,122.57
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2017-02,135.48
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2017-03,152.69
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2017-04,163.31
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2017-05,157.87
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2017-06,166.38
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2017-07,170.52
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2017-08,181.03
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2017-09,182.32
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2017-10,192.0
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2017-11,226.88
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2017-12,233.07
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2018-01,238.08
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2018-02,259.32
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2018-03,270.04
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2018-04,240.17
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2018-05,245.49
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2018-06,267.79
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2018-07,305.25
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2018-08,296.16
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2018-09,257.64
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2018-10,250.57
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2018-11,247.44
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2018-12,220.84
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2019-01,219.72
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2019-02,228.29
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2019-03,267.3
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2019-04,294.46
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2019-05,311.74
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2019-06,304.25
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2019-07,312.78
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2019-08,299.42
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2019-09,300.14
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2019-10,269.84
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2019-11,269.63
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2019-12,269.44
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2020-01,254.21
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2020-02,248.03
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2020-03,252.29
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2020-04,251.39
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2020-05,247.67
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2020-06,263.1
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2020-07,265.66
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2020-08,247.74
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2020-09,237.22
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2020-10,214.76
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2020-11,239.72
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2020-12,192.38
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2021-01,186.76
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2021-02,226.21
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2021-03,212.94
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2021-04,229.97
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2021-05,204.26
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2021-06,193.61
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2021-07,180.02
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2021-08,161.17
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2021-09,172.77
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2021-10,121.8
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2021-11,138.86
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2021-12,132.12
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2022-01,151.01
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2022-02,159.36
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2022-03,194.43
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2022-04,171.63
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2022-05,169.28
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2022-06,175.61
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2022-07,162.59
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2022-08,186.4
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2022-09,162.8
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2022-10,184.69
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2022-11,203.14
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2022-12,183.65
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2023-01,181.99
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2023-02,177.18
postmanlabs/postman-app-support,postmanlabs,postman-app-support,2023-03,185.25
ppy/osu,ppy,osu,2015-07,0.54
ppy/osu,ppy,osu,2015-08,0.94
ppy/osu,ppy,osu,2015-09,1.74
ppy/osu,ppy,osu,2015-10,0.72
ppy/osu,ppy,osu,2015-11,0.28
ppy/osu,ppy,osu,2015-12,0.7
ppy/osu,ppy,osu,2016-01,0.6
ppy/osu,ppy,osu,2016-02,2.18
ppy/osu,ppy,osu,2016-03,1.86
ppy/osu,ppy,osu,2016-04,1.12
ppy/osu,ppy,osu,2016-05,1.96
ppy/osu,ppy,osu,2016-06,1.67
ppy/osu,ppy,osu,2016-07,1.42
ppy/osu,ppy,osu,2016-08,3.92
ppy/osu,ppy,osu,2016-09,5.78
ppy/osu,ppy,osu,2016-10,15.65
ppy/osu,ppy,osu,2016-11,20.41
ppy/osu,ppy,osu,2016-12,31.93
ppy/osu,ppy,osu,2017-01,29.2
ppy/osu,ppy,osu,2017-02,27.03
ppy/osu,ppy,osu,2017-03,35.04
ppy/osu,ppy,osu,2017-04,32.09
ppy/osu,ppy,osu,2017-05,35.5
ppy/osu,ppy,osu,2017-06,30.02
ppy/osu,ppy,osu,2017-07,36.21
ppy/osu,ppy,osu,2017-08,39.33
ppy/osu,ppy,osu,2017-09,45.63
ppy/osu,ppy,osu,2017-10,41.84
ppy/osu,ppy,osu,2017-11,45.31
ppy/osu,ppy,osu,2017-12,57.79
ppy/osu,ppy,osu,2018-01,68.76
ppy/osu,ppy,osu,2018-02,65.32
ppy/osu,ppy,osu,2018-03,75.24
ppy/osu,ppy,osu,2018-04,76.96
ppy/osu,ppy,osu,2018-05,94.86
ppy/osu,ppy,osu,2018-06,97.75
ppy/osu,ppy,osu,2018-07,97.76
ppy/osu,ppy,osu,2018-08,94.62
ppy/osu,ppy,osu,2018-09,100.7
ppy/osu,ppy,osu,2018-10,109.53
ppy/osu,ppy,osu,2018-11,94.59
ppy/osu,ppy,osu,2018-12,90.36
ppy/osu,ppy,osu,2019-01,98.49
ppy/osu,ppy,osu,2019-02,104.74
ppy/osu,ppy,osu,2019-03,103.46
ppy/osu,ppy,osu,2019-04,94.78
ppy/osu,ppy,osu,2019-05,100.46
ppy/osu,ppy,osu,2019-06,120.18
ppy/osu,ppy,osu,2019-07,134.47
ppy/osu,ppy,osu,2019-08,166.73
ppy/osu,ppy,osu,2019-09,181.24
ppy/osu,ppy,osu,2019-10,188.92
ppy/osu,ppy,osu,2019-11,171.43
ppy/osu,ppy,osu,2019-12,194.55
ppy/osu,ppy,osu,2020-01,188.85
ppy/osu,ppy,osu,2020-02,195.5
ppy/osu,ppy,osu,2020-03,223.62
ppy/osu,ppy,osu,2020-04,232.61
ppy/osu,ppy,osu,2020-05,206.45
ppy/osu,ppy,osu,2020-06,198.03
ppy/osu,ppy,osu,2020-07,203.87
ppy/osu,ppy,osu,2020-08,211.55
ppy/osu,ppy,osu,2020-09,200.97
ppy/osu,ppy,osu,2020-10,223.57
ppy/osu,ppy,osu,2020-11,223.86
ppy/osu,ppy,osu,2020-12,216.67
ppy/osu,ppy,osu,2021-01,214.03
ppy/osu,ppy,osu,2021-02,230.68
ppy/osu,ppy,osu,2021-03,235.94
ppy/osu,ppy,osu,2021-04,252.86
ppy/osu,ppy,osu,2021-05,270.7
ppy/osu,ppy,osu,2021-06,250.9
ppy/osu,ppy,osu,2021-07,220.63
ppy/osu,ppy,osu,2021-08,229.85
ppy/osu,ppy,osu,2021-09,210.16
ppy/osu,ppy,osu,2021-10,195.55
ppy/osu,ppy,osu,2021-11,179.28
ppy/osu,ppy,osu,2021-12,158.12
ppy/osu,ppy,osu,2022-01,158.15
ppy/osu,ppy,osu,2022-02,141.26
ppy/osu,ppy,osu,2022-03,182.34
ppy/osu,ppy,osu,2022-04,194.03
ppy/osu,ppy,osu,2022-05,188.89
ppy/osu,ppy,osu,2022-06,192.67
ppy/osu,ppy,osu,2022-07,202.48
ppy/osu,ppy,osu,2022-08,220.91
ppy/osu,ppy,osu,2022-09,206.25
ppy/osu,ppy,osu,2022-10,218.66
ppy/osu,ppy,osu,2022-11,205.05
ppy/osu,ppy,osu,2022-12,190.71
ppy/osu,ppy,osu,2023-01,236.29
ppy/osu,ppy,osu,2023-02,210.16
ppy/osu,ppy,osu,2023-03,186.75
prisma/prisma,prisma,prisma,2019-06,6.42
prisma/prisma,prisma,prisma,2019-07,52.22
prisma/prisma,prisma,prisma,2019-08,84.61
prisma/prisma,prisma,prisma,2019-09,89.75
prisma/prisma,prisma,prisma,2019-10,91.37
prisma/prisma,prisma,prisma,2019-11,89.68
prisma/prisma,prisma,prisma,2019-12,104.54
prisma/prisma,prisma,prisma,2020-01,115.54
prisma/prisma,prisma,prisma,2020-02,96.98
prisma/prisma,prisma,prisma,2020-03,100.81
prisma/prisma,prisma,prisma,2020-04,102.13
prisma/prisma,prisma,prisma,2020-05,103.88
prisma/prisma,prisma,prisma,2020-06,93.13
prisma/prisma,prisma,prisma,2020-07,91.17
prisma/prisma,prisma,prisma,2020-08,98.3
prisma/prisma,prisma,prisma,2020-09,131.1
prisma/prisma,prisma,prisma,2020-10,124.23
prisma/prisma,prisma,prisma,2020-11,124.79
prisma/prisma,prisma,prisma,2020-12,143.83
prisma/prisma,prisma,prisma,2021-01,180.53
prisma/prisma,prisma,prisma,2021-02,191.6
prisma/prisma,prisma,prisma,2021-03,181.67
prisma/prisma,prisma,prisma,2021-04,192.8
prisma/prisma,prisma,prisma,2021-05,215.3
prisma/prisma,prisma,prisma,2021-06,217.32
prisma/prisma,prisma,prisma,2021-07,207.33
prisma/prisma,prisma,prisma,2021-08,205.55
prisma/prisma,prisma,prisma,2021-09,201.99
prisma/prisma,prisma,prisma,2021-10,195.43
prisma/prisma,prisma,prisma,2021-11,203.51
prisma/prisma,prisma,prisma,2021-12,209.09
prisma/prisma,prisma,prisma,2022-01,239.8
prisma/prisma,prisma,prisma,2022-02,259.91
prisma/prisma,prisma,prisma,2022-03,275.35
prisma/prisma,prisma,prisma,2022-04,263.59
prisma/prisma,prisma,prisma,2022-05,289.75
prisma/prisma,prisma,prisma,2022-06,291.13
prisma/prisma,prisma,prisma,2022-07,301.12
prisma/prisma,prisma,prisma,2022-08,324.41
prisma/prisma,prisma,prisma,2022-09,349.88
prisma/prisma,prisma,prisma,2022-10,312.64
prisma/prisma,prisma,prisma,2022-11,288.09
prisma/prisma,prisma,prisma,2022-12,341.17
prisma/prisma,prisma,prisma,2023-01,360.9
prisma/prisma,prisma,prisma,2023-02,365.8
prisma/prisma,prisma,prisma,2023-03,365.35
project-chip/connectedhomeip,project-chip,connectedhomeip,2020-07,29.81
project-chip/connectedhomeip,project-chip,connectedhomeip,2020-08,40.35
project-chip/connectedhomeip,project-chip,connectedhomeip,2020-09,55.18
project-chip/connectedhomeip,project-chip,connectedhomeip,2020-10,61.47
project-chip/connectedhomeip,project-chip,connectedhomeip,2020-11,64.93
project-chip/connectedhomeip,project-chip,connectedhomeip,2020-12,64.99
project-chip/connectedhomeip,project-chip,connectedhomeip,2021-01,72.24
project-chip/connectedhomeip,project-chip,connectedhomeip,2021-02,77.87
project-chip/connectedhomeip,project-chip,connectedhomeip,2021-03,91.81
project-chip/connectedhomeip,project-chip,connectedhomeip,2021-04,103.16
project-chip/connectedhomeip,project-chip,connectedhomeip,2021-05,120.77
project-chip/connectedhomeip,project-chip,connectedhomeip,2021-06,135.85
project-chip/connectedhomeip,project-chip,connectedhomeip,2021-07,148.16
project-chip/connectedhomeip,project-chip,connectedhomeip,2021-08,154.08
project-chip/connectedhomeip,project-chip,connectedhomeip,2021-09,161.84
project-chip/connectedhomeip,project-chip,connectedhomeip,2021-10,156.56
project-chip/connectedhomeip,project-chip,connectedhomeip,2021-11,183.15
project-chip/connectedhomeip,project-chip,connectedhomeip,2021-12,189.15
project-chip/connectedhomeip,project-chip,connectedhomeip,2022-01,201.99
project-chip/connectedhomeip,project-chip,connectedhomeip,2022-02,211.97
project-chip/connectedhomeip,project-chip,connectedhomeip,2022-03,231.2
project-chip/connectedhomeip,project-chip,connectedhomeip,2022-04,236.49
project-chip/connectedhomeip,project-chip,connectedhomeip,2022-05,248.05
project-chip/connectedhomeip,project-chip,connectedhomeip,2022-06,263.47
project-chip/connectedhomeip,project-chip,connectedhomeip,2022-07,266.49
project-chip/connectedhomeip,project-chip,connectedhomeip,2022-08,270.33
project-chip/connectedhomeip,project-chip,connectedhomeip,2022-09,266.28
project-chip/connectedhomeip,project-chip,connectedhomeip,2022-10,265.75
project-chip/connectedhomeip,project-chip,connectedhomeip,2022-11,260.34
project-chip/connectedhomeip,project-chip,connectedhomeip,2022-12,254.03
project-chip/connectedhomeip,project-chip,connectedhomeip,2023-01,255.34
project-chip/connectedhomeip,project-chip,connectedhomeip,2023-02,260.75
project-chip/connectedhomeip,project-chip,connectedhomeip,2023-03,268.11
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2016-11,11.44
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2016-12,17.16
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2017-01,16.75
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2017-02,32.81
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2017-03,45.68
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2017-04,43.0
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2017-05,35.43
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2017-06,45.06
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2017-07,43.82
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2017-08,43.68
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2017-09,36.62
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2017-10,32.98
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2017-11,35.31
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2017-12,45.85
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2018-01,35.99
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2018-02,44.9
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2018-03,48.35
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2018-04,41.73
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2018-05,58.1
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2018-06,64.74
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2018-07,70.15
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2018-08,71.11
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2018-09,95.07
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2018-10,99.18
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2018-11,84.21
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2018-12,90.74
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2019-01,125.35
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2019-02,123.21
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2019-03,132.75
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2019-04,126.44
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2019-05,174.42
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2019-06,163.12
prusa3d/PrusaSlicer,prusa3d,PrusaSlicer,2019-07,149.22
